pair_id,reason_code,id_a,id_b,split_a,split_b,label_a,label_b,uci_row_number_a,uci_row_number_b,word_cosine,char_cosine,max_cosine,primary_matcher,cross_split,label_conflict,above_protocol_threshold,text_a,text_b,source_script,method_version,review_decision,review_category,reviewer,review_notes,recommended_action,confidence,review_version
N0068,threshold_candidate_review_needed,T0304,H0589,train,heldout,spam,spam,368,2981,0.9639921154284934,0.9180430885471136,0.9639921154284934,word,True,False,True,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=","Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0038,generic_short_text_review_needed,T0233,H0551,train,heldout,ham,ham,277,2843,0.5738853944969396,0.9621124091000608,0.9621124091000608,char,True,False,True,Thanx...,Ok thanx...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0039,generic_short_text_review_needed,T0233,H0660,train,heldout,ham,ham,277,3395,0.5738853944969396,0.9621124091000608,0.9621124091000608,char,True,False,True,Thanx...,Ok thanx...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0380,threshold_candidate_review_needed,T2628,H0959,train,heldout,ham,ham,3268,4826,0.9588003813304682,0.8053807196049654,0.9588003813304682,word,True,False,True,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,minor_personalization_change,Codex-assisted manual review,"Same specific ham message with only a name, addressee, punctuation, casing, or small wording detail changed.",treat_as_near_duplicate_leakage_candidate,medium,near-duplicate-review-v1.3-manual-ledger
N0080,threshold_candidate_review_needed,T0382,H0153,train,heldout,spam,spam,464,798,0.9578467972911489,0.8432895214872309,0.9578467972911489,word,True,False,True,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available","Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0351,high_token_overlap_review_needed,T2328,H0765,train,heldout,spam,spam,2898,3892,0.954780867402152,0.9372056186406188,0.954780867402152,word,True,False,True,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0158,high_token_overlap_review_needed,H0210,T1131,heldout,train,spam,spam,1106,1408,0.9488538511596372,0.9518461561422614,0.9518461561422614,char,True,False,True,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0124,high_token_overlap_review_needed,T0677,H0940,train,heldout,ham,ham,837,4735,0.9515864571237396,0.8558661771111274,0.9515864571237396,word,True,False,True,Good Morning my Dear........... Have a great &amp; successful day.,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,minor_personalization_change,Codex-assisted manual review,"Same specific ham message with only a name, addressee, punctuation, casing, or small wording detail changed.",treat_as_near_duplicate_leakage_candidate,medium,near-duplicate-review-v1.3-manual-ledger
N0377,high_token_overlap_review_needed,T2608,H0940,train,heldout,ham,ham,3244,4735,0.9515864571237396,0.8558661771111274,0.9515864571237396,word,True,False,True,Good Morning my Dear........... Have a great &amp; successful day.,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,minor_personalization_change,Codex-assisted manual review,"Same specific ham message with only a name, addressee, punctuation, casing, or small wording detail changed.",treat_as_near_duplicate_leakage_candidate,medium,near-duplicate-review-v1.3-manual-ledger
N0375,high_token_overlap_review_needed,T2590,H0988,train,heldout,spam,spam,3218,4968,0.95035746613753,0.8316071997815909,0.95035746613753,word,True,False,True,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0106,high_token_overlap_review_needed,T0583,H0445,train,heldout,spam,spam,720,2221,0.9441959174681276,0.9485796659614448,0.9485796659614448,char,True,False,True,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0096,threshold_candidate_review_needed,T0520,H0160,train,heldout,spam,spam,636,834,0.8694035829024152,0.9464739543407517,0.9464739543407517,char,True,False,True,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.","Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0159,high_token_overlap_review_needed,H0210,T3445,heldout,train,spam,spam,1106,4281,0.9136208490879808,0.9400651629510348,0.9400651629510348,char,True,False,True,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0200,high_token_overlap_review_needed,H0288,T1769,heldout,train,spam,spam,1464,2208,0.939345983417765,0.8859599382843732,0.939345983417765,word,True,False,True,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!","URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0131,high_token_overlap_review_needed,T0710,H0316,train,heldout,spam,spam,880,1624,0.9372936846687971,0.921766981064534,0.9372936846687971,word,True,False,True,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0133,high_token_overlap_review_needed,T0710,H0804,train,heldout,spam,spam,880,4105,0.9372936846687971,0.921766981064534,0.9372936846687971,word,True,False,True,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0263,threshold_candidate_review_needed,T1558,H1030,train,heldout,spam,spam,1943,5140,0.8278506454856194,0.9332448364321472,0.9332448364321472,char,True,False,True,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0264,threshold_candidate_review_needed,T1558,H1038,train,heldout,spam,spam,1943,5204,0.8278506454856194,0.9332448364321472,0.9332448364321472,char,True,False,True,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
