pair_id,id_a,id_b,split_a,split_b,label_a,label_b,uci_row_number_a,uci_row_number_b,word_cosine,char_cosine,max_cosine,primary_matcher,cross_split,label_conflict,above_protocol_threshold,reason_code_suggestion,text_a,text_b,source_script,method_version
N0357,T2403,T3305,train,train,spam,spam,2993,4109,0.9576497369444193,0.9290427229945164,0.9576497369444193,word,False,False,True,high_token_overlap_review_needed,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call","HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0020,T0143,T3068,train,train,spam,spam,168,3808,0.9562864081346535,0.8897403055109233,0.9562864081346535,word,False,False,True,high_token_overlap_review_needed,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0128,T0682,T3735,train,train,ham,ham,844,4657,0.9545945163242008,0.8135396139583301,0.9545945163242008,word,False,False,True,threshold_candidate_review_needed,Our Prashanthettan's mother passed away last night. pray for her and family.,Our Prasanth ettans mother passed away last night. Just pray for her and family.,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0404,T2996,T3256,train,train,spam,spam,3721,4049,0.9525459928569279,0.8783873375252487,0.9525459928569279,word,False,False,True,high_token_overlap_review_needed,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar","Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0286,H0440,H1030,heldout,heldout,spam,spam,2210,5140,0.9329170507402453,0.9523345944747253,0.9523345944747253,char,False,False,True,high_token_overlap_review_needed,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0287,H0440,H1038,heldout,heldout,spam,spam,2210,5204,0.9329170507402453,0.9523345944747253,0.9523345944747253,char,False,False,True,high_token_overlap_review_needed,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0424,H0815,H1030,heldout,heldout,spam,spam,4155,5140,0.9329170507402453,0.9523345944747253,0.9523345944747253,char,False,False,True,high_token_overlap_review_needed,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0425,H0815,H1038,heldout,heldout,spam,spam,4155,5204,0.9329170507402453,0.9523345944747253,0.9523345944747253,char,False,False,True,high_token_overlap_review_needed,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0027,T0190,T3873,train,train,spam,spam,226,4835,0.9506139632018709,0.9082526242389022,0.9506139632018709,word,False,False,True,high_token_overlap_review_needed,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0151,T0869,T2159,train,train,spam,spam,1073,2687,0.9172529975555439,0.9506024164597738,0.9506024164597738,char,False,False,True,high_token_overlap_review_needed,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0243,H0365,H0624,heldout,heldout,spam,spam,1854,3190,0.9498679569288755,0.8418326442703141,0.9498679569288755,word,False,False,True,high_token_overlap_review_needed,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ","This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0244,H0365,H0983,heldout,heldout,spam,spam,1854,4919,0.9498679569288755,0.8418326442703141,0.9498679569288755,word,False,False,True,high_token_overlap_review_needed,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ","This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0123,T0675,T1022,train,train,ham,ham,835,1263,0.93378225988842,0.9495741428674643,0.9495741428674643,char,False,False,True,high_token_overlap_review_needed,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago","Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0149,T0833,T3377,train,train,ham,ham,1032,4196,0.9492389625345911,0.8748353021826175,0.9492389625345911,word,False,False,True,threshold_candidate_review_needed,Can not use foreign stamps in this country. Good lecture .,Can not use foreign stamps in this country.,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0107,T0583,T4014,train,train,spam,spam,720,5013,0.9441959174681276,0.9408844802916974,0.9441959174681276,word,False,False,True,high_token_overlap_review_needed,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0231,T1349,T2561,train,train,ham,ham,1680,3183,0.9434026471974875,0.9303223534183617,0.9434026471974875,word,False,False,True,high_token_overlap_review_needed,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas","So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0373,T2561,T3828,train,train,ham,ham,3183,4777,0.9434026471974875,0.9303223534183617,0.9434026471974875,word,False,False,True,high_token_overlap_review_needed,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da","So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0024,T0179,T2969,train,train,ham,ham,211,3689,0.9422125679254205,0.8122528374042798,0.9422125679254205,word,False,False,True,generic_short_text_review_needed,Both :) i shoot big loads so get ready!,Great! I shoot big loads so get ready!,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0415,T3218,T3290,train,train,spam,spam,4000,4092,0.8849466338615424,0.9420172417002648,0.9420172417002648,char,False,False,True,high_token_overlap_review_needed,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0073,T0348,T1398,train,train,spam,spam,423,1746,0.9410141865322492,0.901145182988347,0.9410141865322492,word,False,False,True,threshold_candidate_review_needed,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0381,T2647,T3034,train,train,spam,spam,3290,3767,0.9350435975196295,0.8387461826267111,0.9350435975196295,word,False,False,True,high_token_overlap_review_needed,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ","Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0157,T0885,T4223,train,train,spam,spam,1092,5281,0.9311302360881288,0.9235975757878121,0.9311302360881288,word,False,False,True,threshold_candidate_review_needed,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0250,T1514,T1589,train,train,spam,spam,1889,1986,0.9258216024570399,0.9304192913228847,0.9304192913228847,char,False,False,True,threshold_candidate_review_needed,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0146,H0196,H0526,heldout,heldout,spam,spam,1018,2665,0.911265837687825,0.9293931328776331,0.9293931328776331,char,False,False,True,high_token_overlap_review_needed,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0338,H0526,H0733,heldout,heldout,spam,spam,2665,3764,0.911265837687825,0.9293931328776331,0.9293931328776331,char,False,False,True,high_token_overlap_review_needed,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0339,H0526,H0821,heldout,heldout,spam,spam,2665,4199,0.911265837687825,0.9293931328776331,0.9293931328776331,char,False,False,True,high_token_overlap_review_needed,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0015,T0116,T0391,train,train,spam,spam,136,475,0.923825096172057,0.9291875082750162,0.9291875082750162,char,False,False,True,high_token_overlap_review_needed,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0013,H0019,H0992,heldout,heldout,spam,spam,124,4992,0.9273678782195818,0.8601843467912886,0.9273678782195818,word,False,False,True,threshold_candidate_review_needed,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0198,T1161,T1549,train,train,spam,spam,1445,1931,0.9045844967767516,0.9264997220806541,0.9264997220806541,char,False,False,True,high_token_overlap_review_needed,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0081,T0383,T1991,train,train,ham,ham,466,2477,0.8440536683950784,0.9260451951154054,0.9260451951154054,char,False,False,True,generic_short_text_review_needed,Ok i am on the way to railway,Mm i am on the way to railway,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0019,T0140,T4035,train,train,spam,spam,165,5042,0.9250578827391639,0.6802282025725622,0.9250578827391639,word,False,False,True,threshold_candidate_review_needed,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0141,T0767,T2598,train,train,spam,spam,948,3231,0.905713183161692,0.9229716084206843,0.9229716084206843,char,False,False,True,high_token_overlap_review_needed,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0098,T0558,T1013,train,train,spam,spam,691,1253,0.9227226254852662,0.7230483397260913,0.9227226254852662,word,False,False,True,threshold_candidate_review_needed,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,Please CALL 08712402779 immediately as there is an urgent message waiting for you,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0100,T0558,T2733,train,train,spam,spam,691,3392,0.9227226254852662,0.710366088054044,0.9227226254852662,word,False,False,True,threshold_candidate_review_needed,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,Please CALL 08712402972 immediately as there is an urgent message waiting for you,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0101,T0558,T3460,train,train,spam,spam,691,4298,0.9227226254852662,0.7109486593213308,0.9227226254852662,word,False,False,True,threshold_candidate_review_needed,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,Please CALL 08712402578 immediately as there is an urgent message waiting for you,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0216,T1259,T2990,train,train,ham,ham,1559,3714,0.9209652856984843,0.5066830084745223,0.9209652856984843,word,False,False,True,generic_short_text_review_needed,Wat r u doing?,Wat u doing there?,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0403,T2990,T3053,train,train,ham,ham,3714,3788,0.9209652856984843,0.5066830084745223,0.9209652856984843,word,False,False,True,generic_short_text_review_needed,Wat u doing there?,Wat r u doing?,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0352,T2332,T2598,train,train,spam,spam,2903,3231,0.9008999489062599,0.9209132809216742,0.9209132809216742,char,False,False,True,high_token_overlap_review_needed,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0267,T1620,H0422,train,heldout,spam,spam,2024,2120,0.9198329014042617,0.9110569246530039,0.9198329014042617,word,True,False,False,threshold_candidate_review_needed,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription","U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0268,T1620,H0829,train,heldout,spam,spam,2024,4238,0.9198329014042617,0.9110569246530039,0.9198329014042617,word,True,False,False,threshold_candidate_review_needed,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription","U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0002,H0009,T2535,heldout,train,ham,ham,58,3151,0.5249459505818845,0.9176078268073249,0.9176078268073249,char,True,False,False,generic_short_text_review_needed,"Sorry, I'll call later in meeting.","Sorry,  in meeting I'll call you later",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0390,H0663,T2901,heldout,train,spam,spam,3410,3596,0.7156982682047145,0.913777898348279,0.913777898348279,char,True,False,False,high_token_overlap_review_needed,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0022,H0028,T3574,heldout,train,ham,ham,188,4452,0.8898372482484855,0.9131607615950548,0.9131607615950548,char,True,False,False,generic_short_text_review_needed,"Haha awesome, be there in a minute","Awesome, be there in a minute",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0074,T0348,H0476,train,heldout,spam,spam,423,2387,0.912605397303545,0.7232534296675512,0.912605397303545,word,True,False,False,threshold_candidate_review_needed,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0105,T0583,H0371,train,heldout,spam,spam,720,1875,0.9120108668004022,0.808114437009546,0.9120108668004022,word,True,False,False,high_token_overlap_review_needed,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0076,T0350,H0311,train,heldout,spam,spam,425,1599,0.9104245391841205,0.8056015595265893,0.9104245391841205,word,True,False,False,high_token_overlap_review_needed,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0078,T0350,H0945,train,heldout,spam,spam,425,4760,0.9104245391841205,0.8056015595265893,0.9104245391841205,word,True,False,False,high_token_overlap_review_needed,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0219,H0311,T2338,heldout,train,spam,spam,1599,2911,0.9104245391841205,0.8125511772291217,0.9104245391841205,word,True,False,False,high_token_overlap_review_needed,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0353,T2338,H0945,train,heldout,spam,spam,2911,4760,0.9104245391841205,0.8125511772291217,0.9104245391841205,word,True,False,False,high_token_overlap_review_needed,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0319,T1989,H0916,train,heldout,ham,ham,2475,4613,0.7451903998180465,0.9078177144712072,0.9078177144712072,char,True,False,False,generic_short_text_review_needed,Ok lor wat time ü finish?,Wat time ü finish?,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0245,H0365,T4456,heldout,train,spam,spam,1854,5570,0.9062729681916136,0.8280365367525236,0.9062729681916136,word,True,False,False,threshold_candidate_review_needed,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ","This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0246,H0366,T2715,heldout,train,ham,ham,1860,3368,0.9057452841262796,0.6347202296407596,0.9057452841262796,word,True,False,False,generic_short_text_review_needed,"Sir, i am waiting for your call.",I am waiting for your call sir.,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0385,T2655,H0992,train,heldout,spam,spam,3299,4992,0.9055347023985263,0.8486935769100664,0.9055347023985263,word,True,False,False,threshold_candidate_review_needed,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0136,T0711,H0373,train,heldout,spam,spam,881,1881,0.9039555208804895,0.7461840311001187,0.9039555208804895,word,True,False,False,high_token_overlap_review_needed,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0089,H0110,T4026,heldout,train,spam,spam,594,5029,0.9030135516859553,0.8388512654881405,0.9030135516859553,word,True,False,False,threshold_candidate_review_needed,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0228,H0329,T2159,heldout,train,spam,spam,1674,2687,0.9001004703955547,0.8621319618458037,0.9001004703955547,word,True,False,False,high_token_overlap_review_needed,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0011,H0019,T1453,heldout,train,spam,spam,124,1808,0.8724873731160118,0.8992350095775861,0.8992350095775861,char,True,False,False,high_token_overlap_review_needed,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0229,H0329,T2590,heldout,train,spam,spam,1674,3218,0.8989869906957816,0.8111083824406652,0.8989869906957816,word,True,False,False,high_token_overlap_review_needed,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0144,T0795,H0508,train,heldout,spam,spam,984,2575,0.8775145845411665,0.8979462054224958,0.8979462054224958,char,True,False,False,threshold_candidate_review_needed,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.","Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0145,T0795,H1033,train,heldout,spam,spam,984,5167,0.8775145845411665,0.8979462054224958,0.8979462054224958,char,True,False,False,threshold_candidate_review_needed,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.","Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",scripts/audit_duplicates.py,duplicate-audit-v1.0
N0218,T1270,H1036,train,heldout,spam,spam,1575,5181,0.897620246138066,0.8246111026723083,0.897620246138066,word,True,False,False,high_token_overlap_review_needed,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,scripts/audit_duplicates.py,duplicate-audit-v1.0
N0428,T3385,H0859,train,heldout,spam,spam,4207,4356,0.7724138641590823,0.8959136627928213,0.8959136627928213,char,True,False,False,threshold_candidate_review_needed,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,scripts/audit_duplicates.py,duplicate-audit-v1.0
