cluster_id,member_order,id,split,uci_row_number,label,text,normalized_text,source_script,method_version
E0039,1,T0211,train,253,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.","wen ur lovable bcums angry wid u, dnt take it seriously.. coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... have nice day da.",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0039,2,T1136,train,1414,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.","wen ur lovable bcums angry wid u, dnt take it seriously.. coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... have nice day da.",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0039,3,T1214,train,1509,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.","wen ur lovable bcums angry wid u, dnt take it seriously.. coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... have nice day da.",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0039,4,T2184,train,2713,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.","wen ur lovable bcums angry wid u, dnt take it seriously.. coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... have nice day da.",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0040,1,T0212,train,254,ham,What you doing?how are you?,what you doing?how are you?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0040,2,T3312,train,4118,ham,What you doing?how are you?,what you doing?how are you?,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0041,1,T0220,train,262,ham,Yup,yup,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0041,2,T4377,train,5474,ham,Yup,yup,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0042,1,T0230,train,274,spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,hmv bonus special 500 pounds of genuine hmv vouchers to be won. just answer 4 easy questions. play now! send hmv to 86688 more info:www.100percent-real.com,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0042,2,T1506,train,1877,spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,hmv bonus special 500 pounds of genuine hmv vouchers to be won. just answer 4 easy questions. play now! send hmv to 86688 more info:www.100percent-real.com,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0042,3,T3459,train,4297,spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,hmv bonus special 500 pounds of genuine hmv vouchers to be won. just answer 4 easy questions. play now! send hmv to 86688 more info:www.100percent-real.com,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0043,1,T0238,train,285,ham,Okie...,okie...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0043,2,T1877,train,2346,ham,Okie...,okie...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0043,3,T3415,train,4245,ham,Okie...,okie...,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0044,1,H0048,heldout,290,ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..","my life means a lot to me, not because i love my life, but because i love the people in my life, the world calls them friends, i call them my world:-).. ge:-)..",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0044,2,H0931,heldout,4686,ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..","my life means a lot to me, not because i love my life, but because i love the people in my life, the world calls them friends, i call them my world:-).. ge:-)..",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0045,1,T0247,train,295,ham,Are you this much buzy,are you this much buzy,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0045,2,T0781,train,966,ham,Are you this much buzy,are you this much buzy,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0045,3,T2204,train,2741,ham,Are you this much buzy,are you this much buzy,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0046,1,T0251,train,299,ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,hurt me... tease me... make me cry... but in the end of my life when i die plz keep one rose on my grave and say stupid i miss u.. have a nice day bslvyl,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0046,2,T3463,train,4301,ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,hurt me... tease me... make me cry... but in the end of my life when i die plz keep one rose on my grave and say stupid i miss u.. have a nice day bslvyl,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0047,1,H0049,heldout,300,ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now. pls send a message,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0047,2,H0147,heldout,770,ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now. pls send a message,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0047,3,H0252,heldout,1305,ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now. pls send a message,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0047,4,H0347,heldout,1739,ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now. pls send a message,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0047,5,H0387,heldout,1950,ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now. pls send a message,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0047,6,H0459,heldout,2267,ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now. pls send a message,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0047,7,H0518,heldout,2619,ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now. pls send a message,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0047,8,H0717,heldout,3682,ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now. pls send a message,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0047,9,H0791,heldout,4041,ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now. pls send a message,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0047,10,H0923,heldout,4661,ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now. pls send a message,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0047,11,H0979,heldout,4899,ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now. pls send a message,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0047,12,H1079,heldout,5378,ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now. pls send a message,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0048,1,T0259,train,312,ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,today is accept day..u accept me as? brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0048,2,T1265,train,1570,ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,today is accept day..u accept me as? brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0048,3,T3145,train,3916,ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,today is accept day..u accept me as? brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0049,1,T0266,train,320,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,december only! had your mobile 11mths+? you are entitled to update to the latest colour camera mobile for free! call the mobile update co free on 08002986906,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0049,2,H0548,heldout,2809,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,december only! had your mobile 11mths+? you are entitled to update to the latest colour camera mobile for free! call the mobile update co free on 08002986906,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0049,3,T4368,train,5463,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,december only! had your mobile 11mths+? you are entitled to update to the latest colour camera mobile for free! call the mobile update co free on 08002986906,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0050,1,T0282,train,339,ham,Just sleeping..and surfing,just sleeping..and surfing,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0050,2,T0628,train,776,ham,Just sleeping..and surfing,just sleeping..and surfing,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0050,3,T4432,train,5542,ham,Just sleeping..and surfing,just sleeping..and surfing,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0051,1,T0289,train,347,ham,Gudnite....tc...practice going on,gudnite....tc...practice going on,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0051,2,T0437,train,534,ham,Gudnite....tc...practice going on,gudnite....tc...practice going on,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0052,1,T0293,train,354,ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD","today is sorry day.! if ever i was angry with you, if ever i misbehaved or hurt you? plz plz just slap urself bcoz, its ur fault, i'm basically good",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0052,2,T2548,train,3166,ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD","today is sorry day.! if ever i was angry with you, if ever i misbehaved or hurt you? plz plz just slap urself bcoz, its ur fault, i'm basically good",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0053,1,T0317,train,386,spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","double mins and txts 4 6months free bluetooth on orange. available on sony, nokia motorola phones. call mobileupd8 on 08000839402 or call2optout/n9dx",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0053,2,T3378,train,4197,spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","double mins and txts 4 6months free bluetooth on orange. available on sony, nokia motorola phones. call mobileupd8 on 08000839402 or call2optout/n9dx",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0054,1,H0071,heldout,390,spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,4mths half price orange line rental & latest camera phones 4 free. had your phone 11mths ? call mobilesdirect free on 08000938767 to update now! or2stoptxt,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0054,2,H0408,heldout,2045,spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,4mths half price orange line rental & latest camera phones 4 free. had your phone 11mths ? call mobilesdirect free on 08000938767 to update now! or2stoptxt,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0055,1,T0338,train,411,ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,message:some text missing* sender:name missing* *number missing *sent:date missing *missing u a lot thats y everything is missing sent via fullonsms.com,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0055,2,T0922,train,1141,ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,message:some text missing* sender:name missing* *number missing *sent:date missing *missing u a lot thats y everything is missing sent via fullonsms.com,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0056,1,T0342,train,417,ham,Whatsup there. Dont u want to sleep,whatsup there. dont u want to sleep,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0056,2,T2194,train,2729,ham,Whatsup there. Dont u want to sleep,whatsup there. dont u want to sleep,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0057,1,T0352,train,428,ham,aathi..where are you dear..,aathi..where are you dear..,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0057,2,T2293,train,2844,ham,aathi..where are you dear..,aathi..where are you dear..,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0057,3,T2804,train,3472,ham,aathi..where are you dear..,aathi..where are you dear..,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0058,1,T0355,train,431,ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,i wnt to buy a bmw car urgently..its vry urgent.but hv a shortage of &lt;#&gt; lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0058,2,T1588,train,1985,ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,i wnt to buy a bmw car urgently..its vry urgent.but hv a shortage of &lt;#&gt; lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,scripts/audit_duplicates.py,duplicate-audit-v1.0
