id,split,uci_row_number,text,label
H0053,heldout,309,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,ham
T0257,train,310,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",spam
T0258,train,311,Where are the garage keys? They aren't on the bookshelf,ham
T0259,train,312,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,ham
T0260,train,313,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",spam
H0054,heldout,314,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,ham
T0261,train,315,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",ham
T0262,train,316,You made my day. Do have a great day too.,ham
T0263,train,317,K.k:)advance happy pongal.,ham
T0264,train,318,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",ham
T0265,train,319,"Not really dude, have no friends i'm afraid :(",ham
T0266,train,320,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,spam
T0267,train,321,"Coffee cake, i guess...",ham
T0268,train,322,"Merry Christmas to you too babe, i love ya *kisses*",ham
T0269,train,323,Hey... Why dont we just go watch x men and have lunch... Haha ,ham
T0270,train,324,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,ham
H0055,heldout,325,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,ham
H0056,heldout,326,No problem. How are you doing?,ham
T0271,train,327,No calls..messages..missed calls,ham
T0272,train,328,Hi da:)how is the todays class?,ham
T0273,train,329,"I'd say that's a good sign but, well, you know my track record at reading women",ham
T0274,train,330,"Cool, text me when you're parked",ham
T0275,train,331,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,ham
H0057,heldout,332,K.k:)apo k.good movie.,ham
T0276,train,333,Maybe i could get book out tomo then return it immediately ..? Or something.,ham
T0277,train,334,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,spam
T0278,train,335,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,ham
T0279,train,336,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,spam
T0280,train,337,"Ta-Daaaaa! I am home babe, are you still up ?",ham
T0281,train,338,Cool. So how come you havent been wined and dined before?,ham
T0282,train,339,Just sleeping..and surfing,ham
T0283,train,340,"Sorry, I'll call later",ham
H0058,heldout,341,U calling me right? Call my hand phone...,ham
T0284,train,342,Ok that's great thanx a lot.,ham
T0285,train,343,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,ham
T0286,train,344,Where u been hiding stranger?,ham
T0287,train,345,Am not interested to do like that.,ham
T0288,train,346,My sister cleared two round in birla soft yesterday.,ham
T0289,train,347,Gudnite....tc...practice going on,ham
T0290,train,348,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,ham
H0059,heldout,349,One small prestige problem now.,ham
T0291,train,350,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,spam
H0060,heldout,351,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,ham
H0061,heldout,352,"Nah can't help you there, I've never had an iphone",ham
T0292,train,353,If you're not in my car in an hour and a half I'm going apeshit,ham
T0293,train,354,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",ham
H0062,heldout,355,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,ham
T0294,train,356,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,ham
T0295,train,357,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",ham
T0296,train,358,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,spam
T0297,train,359,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,spam
H0063,heldout,360,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",ham
H0064,heldout,361,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",ham
T0298,train,362,Ha ha cool cool chikku chikku:-):-DB-),ham
T0299,train,363,Oh ok no prob..,ham
T0300,train,364,Check audrey's status right now,ham
T0301,train,365,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,ham
T0302,train,366,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",ham
T0303,train,367,Well i know Z will take care of me. So no worries.,ham
T0304,train,368,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",spam
T0305,train,369,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,spam
T0306,train,370,Wat uniform? In where get?,ham
T0307,train,371,"Cool, text me when you're ready",ham
T0308,train,372,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",ham
T0309,train,373,I will spoil you in bed as well :),ham
T0310,train,374,I'm going for bath will msg you next  &lt;#&gt;  min..,ham
T0311,train,375,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,ham
H0065,heldout,376,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",spam
H0066,heldout,377,Can you say what happen,ham
T0312,train,378,You could have seen me..i did't recognise you Face.:),ham
H0067,heldout,379,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,ham
T0313,train,380,Keep my payasam there if rinu brings,ham
T0314,train,381,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,ham
T0315,train,382,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",ham
T0316,train,383,"Yeah sure, give me a couple minutes to track down my wallet",ham
H0068,heldout,384,Hey leave it. not a big deal:-) take care.,ham
H0069,heldout,385,Hey i will be late ah... Meet you at 945+,ham
T0317,train,386,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",spam
T0318,train,387,It took Mr owl 3 licks,ham
H0070,heldout,388,Customer place i will call you.,ham
T0319,train,389,Mm that time you dont like fun,ham
H0071,heldout,390,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,spam
H0072,heldout,391,Yup having my lunch buffet now.. U eat already?,ham
T0320,train,392,Huh so late... Fr dinner?,ham
T0321,train,393,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,ham
T0322,train,394,Morning only i can ok.,ham
T0323,train,395,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,ham
T0324,train,396,Pick you up bout 7.30ish? What time are  and that going?,ham
T0325,train,397,From here after The performance award is calculated every two month.not for current one month period..,ham
T0326,train,398,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,ham
H0073,heldout,399,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",ham
T0327,train,400,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",ham
T0328,train,401,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,ham
T0329,train,402,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",spam
T0330,train,403,Dear how is chechi. Did you talk to her,ham
T0331,train,404,The hair cream has not been shipped.,ham
T0332,train,405,None of that's happening til you get here though,ham
T0333,train,406,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",ham
T0334,train,407,"Haha get used to driving to usf man, I know a lot of stoners",ham
T0335,train,408,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,ham
T0336,train,409,Hello! Good week? Fancy a drink or something later?,ham
T0337,train,410,Headin towards busetop,ham
T0338,train,411,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,ham
H0074,heldout,412,Come by our room at some point so we can iron out the plan for this weekend,ham
H0075,heldout,413,Cos i want it to be your thing,ham
T0339,train,414,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",ham
T0340,train,415,Bring home some Wendy =D,ham
T0341,train,416,100 dating service cal;l 09064012103 box334sk38ch,spam
T0342,train,417,Whatsup there. Dont u want to sleep,ham
T0343,train,418,Alright i have a new goal now,ham
T0344,train,419,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,spam
T0345,train,420,"Alright, I'll head out in a few minutes, text me where to meet you",ham
T0346,train,421,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,spam
T0347,train,422,Yes:)from last week itself i'm taking live call.,ham
T0348,train,423,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,spam
T0349,train,424,Siva is in hostel aha:-.,ham
T0350,train,425,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,spam
H0076,heldout,426,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,ham
